,L,a,b,file
43,50.32328295533316,12.658850767354961,32.082897142694925,tile-images/14624783_1782817932001694_1405351932482027520_n.png
44,47.666788983291205,3.6016448743770524,9.359925492505042,tile-images/14705136_1119796824735805_2013880504050253824_n.png
45,43.69399802060005,-0.4520530468196938,11.454831114609824,tile-images/15258768_383983878609617_5316077993754361856_n.png
46,30.321593021593046,4.514787723811136,11.94500025731427,tile-images/15276710_196851947443241_1585547869501259776_n.png
47,53.70103022992221,6.606116014255646,18.692928065494026,tile-images/15276738_149306675549150_1799880301078380544_n.png
48,48.84969000687199,6.700309591071187,1.3736775910740426,tile-images/15306517_1724166091235950_3220847433273573376_n.png
49,46.706229912450226,6.656865395352013,10.561216680645337,tile-images/15337120_349062938796313_5960262159748300800_n.png
50,45.82615891677165,1.2106932964301007,-1.5541875341169176,tile-images/15403462_1857806237797832_4540858498728067072_n.png
51,91.6998605665409,0.8519105298805835,4.705439551968392,tile-images/15876200_237682096656870_329615727533228032_n.png
52,75.68300515947794,1.4788769135207007,6.253804001983758,tile-images/16122851_405332829819401_7185968671234195456_n.png
53,48.40142988738538,10.010090126243334,-22.170994671286426,tile-images/16123658_179559975859365_2116777561001295872_n.png
54,47.512098850652166,4.306173319700275,-1.808963755047076,tile-images/16228810_577123942493447_8467218717699211264_n.png
55,35.016585872766925,6.374235869238208,7.642734359246679,tile-images/16228844_1217820044939160_4803536615492288512_n.png
56,66.44014401964023,-4.436988248978618,-6.625410327978813,tile-images/16229469_159838264514773_7431645078352822272_n.png
57,43.13760739946078,15.928709004372273,15.434824972354617,tile-images/16230395_1197834473665744_3059795063140777984_n.png
58,44.52950484542256,7.642088560590297,15.269760726341028,tile-images/16230558_240204666435404_5141266798968045568_n.png
59,43.876242420065154,10.469049535460774,4.1438808189900245,tile-images/16230795_479778039076963_2339488103678345216_n.png
60,43.157349096685465,7.881088169085745,10.660958440731447,tile-images/16464301_984214268375527_1252422509442105344_n.png
61,36.4081132556555,7.735029646873474,12.238324402025079,tile-images/16464309_694047217443952_5923603132113223680_n.png
62,42.908052098668485,4.16258362587811,7.462236403892568,tile-images/16464417_688928097947507_8977654617093439488_n.png
63,36.42969664152696,6.266102508673203,1.5354021104770919,tile-images/16464448_1367571519982451_344774574086291456_n.png
64,47.14274006184891,8.566825558404105,5.209201780501336,tile-images/16465212_1881242455465279_2514061778183258112_n.png
65,22.930043641900333,0.588292979661454,-9.236491154971453,tile-images/16465683_163619260800601_9028618157861896192_n.png
66,48.53604461933866,2.5244284511893964,7.589277677148064,tile-images/16583736_1786902861630316_6001602585771900928_n.png
67,28.579738416486833,2.7798952691148133,3.8059367771177945,tile-images/16585558_717012795140218_8591365275671068672_n.png
68,52.32522395937601,5.067354457001304,20.2393454302979,tile-images/16908036_404396799913003_3709938139775631360_n.png
69,48.88877994214177,8.462887080090518,9.934473378246478,tile-images/17265951_261616544291826_4813186852955619328_n.png
70,42.8025257527965,3.292459347881267,5.0311419122853405,tile-images/17267635_1632109036804755_2056818357260255232_n.png
71,53.12101390616808,4.0107081527590855,-4.276702688829505,tile-images/17267730_422389561428552_2702899223761780736_n.png
72,53.31644613973419,5.8172460060662186,2.9827516742353715,tile-images/17267774_227185591020106_4151870126842445824_n.png
73,57.7313027868548,41.964700160483915,27.062890776035534,tile-images/17334242_227712914302067_522370801760993280_n.png
74,54.80044868577554,-3.71845185265729,10.370095045265552,tile-images/17663488_1643077349055245_5928236551422083072_n.png
75,35.08179964030945,4.180601553731227,3.429309187759044,tile-images/17817629_658045114383803_5251223497958490112_n.png
76,59.386842412066464,1.234489265560687,5.138691220015784,tile-images/17881171_441038026233360_6675879521729642496_n.png
77,54.18577356307589,0.26885697145947435,8.56691733117437,tile-images/17881542_738278869686869_3328182887953465344_n.png
78,58.84406286783341,4.441794907922307,21.260985833661817,tile-images/18012115_679776158876986_241008280179048448_n.png
79,47.10256919448213,4.4605383448115,6.774225647838107,tile-images/18096451_115106402387400_5299561271815831552_n.png
80,60.69786041995783,23.178180118875634,22.567754346716615,tile-images/18161727_275415869586282_5994828314244546560_n.png
81,33.557058809241056,2.34195145023333,14.008597276615511,tile-images/18251664_1387002701381328_4816875108876419072_n.png
82,66.15608287269498,1.7989794670028172,6.438736880155079,tile-images/18299242_214873605670569_7953762296654725120_n.png
83,42.10632498393121,2.342016726782707,18.872360761694477,tile-images/18299690_415622675475884_4286902592958627840_n.png
84,40.85783856454255,2.638754492609743,1.0387816511029506,tile-images/18300292_453614111655041_9186682008145756160_n.png
85,57.624292298044935,2.6554957887020327,10.270681651267367,tile-images/18382522_119857405249492_3539711676548907008_n.png
86,45.487393887038564,-2.3071123187506597,4.023534542749437,tile-images/18443130_432498573772227_5739558994591088640_n.png
87,43.986903944518275,7.1723701155047195,-4.2097804395346925,tile-images/18443230_1193381104106075_7719391162582171648_n.png
88,35.78930749914335,8.507856609039104,-7.532222330647937,tile-images/18512478_1772505863061110_2304938549230698496_n.png
89,63.136255725529644,5.8504077455581776,8.049972375381229,tile-images/18513912_1523348354363023_1162976023046782976_n.png
90,32.36651050234084,4.009061571010618,-6.670506628364304,tile-images/18581359_1660156884292807_7669759422452727808_n.png
91,47.1090215484492,-5.355906403641143,14.165486540823794,tile-images/18809386_264736080668164_2787957228538167296_n.png
92,49.30886221756929,-7.964857045500252,-13.371983032977019,tile-images/18889133_104027600202688_1818731273317777408_n.png
93,63.266748577073365,1.5098092781388732,-3.002556948187726,tile-images/18949703_136485720248867_7309930257849516032_n.png
94,57.615939987727295,5.350005860189531,9.716386215762807,tile-images/19227567_106272606608438_1855358943396626432_n.png
95,55.382855044291844,4.5932647787053345,-15.840933033702024,tile-images/19367428_244903999330433_3569427163700527104_n.png
96,43.290413527127555,2.8825831366946613,-10.983303296621385,tile-images/19429383_1688568431439084_1609177461008891904_n.png
97,39.24376518245298,-7.393045302753119,10.672780702959228,tile-images/19436644_115831295694103_6868339218171559936_n.png
98,41.34479872354362,0.11370029902044994,-4.664726631336171,tile-images/19624869_321126744996857_3703168227640082432_n.png
99,40.735146275304686,2.7430364289812728,2.646424518804815,tile-images/20478900_467241550314526_3000643377675894784_n.png
100,71.87116935083972,9.326994712350308,7.961358555848669,tile-images/21041072_1409795859140986_958652351328026624_n.png
101,51.75766934208277,-2.166803617183333,5.773325585407626,tile-images/21041456_296491394092294_6182534998013247488_n.png
102,38.58433695122349,7.225126495115702,9.875310525174964,tile-images/21041515_1557176067694481_2766301243222523904_n.png
103,54.16929495649185,-0.9645438527797748,2.168487792717676,tile-images/21042044_463891030660500_8610912612433002496_n.png
104,91.88301303076635,-13.028137945699843,60.71249375973152,tile-images/21107320_124534931526208_2003326906115555328_n.png
105,31.709023561598123,1.8324803227293989,14.037693398157467,tile-images/21107733_1926792347558931_1505028670199169024_n.png
106,49.07536799878851,1.482438727760101,13.258281500061589,tile-images/21147276_314067585725680_493994502592135168_n.png
107,52.158727151739186,2.6179343686990877,7.808918107998648,tile-images/21224119_398138913921787_7071268627541917696_n.png
108,57.59459146705285,3.1334105119746285,-0.14669167667777516,tile-images/21224928_2021174694777777_4485693079784783872_n.png
109,39.127368601897075,17.131146937722615,11.905244864424349,tile-images/21372231_144026166199189_4278293528582291456_n.png
110,51.01782966648655,0.551004784744415,18.04857356447217,tile-images/21433295_312945762512432_7072650911226527744_n.png
111,39.63569536602892,3.8148321644356247,1.6905869960397413,tile-images/21433706_496548917365367_1232982611287080960_n.png
112,43.404916993579846,15.070760361797277,10.08044991254836,tile-images/21435519_122176028439618_3674916095975751680_n.png
113,26.920475378935677,4.263052395538914,-9.643585270288456,tile-images/21480422_209763126226261_5107499297935458304_n.png
114,36.76325739985773,8.012734079838888,-2.432597585138011,tile-images/21569320_112746382801641_2842669103229960192_n.png
115,48.76056299098816,10.316507553478356,-2.473436948250091,tile-images/21688769_135070757113602_7242385854100930560_n.png
116,35.871433190103495,2.028866117440718,-8.74034264056673,tile-images/21820515_268093800366908_2331451472543219712_n.png
117,37.68964465803041,4.842966564288138,7.2567253536233105,tile-images/22069704_1544638328912530_1200761143862231040_n.png
118,26.941315108004265,4.216053965246045,0.05284785313560036,tile-images/22278187_122087985175049_4952292116299513856_n.png
119,32.96610278364906,9.696400661371458,-2.2120546140924944,tile-images/22278342_1836241676405648_451307058860392448_n.png
120,71.3736138278607,1.8028560316346522,0.7421673158189088,tile-images/22344836_847648145394594_5181761206628646912_n.png
121,40.13351073727931,8.808554710552526,3.280978909626653,tile-images/22352509_913241715518778_2093293328366829568_n.png
122,36.98551334342389,3.2342163635861847,-6.917503617943416,tile-images/22427026_2003739089908839_5103092103144013824_n.png
123,42.37661987347581,3.1981809689150666,7.91646388305388,tile-images/22430218_209577219581838_7300527389027598336_n.png
124,44.51540367917946,1.217053830971882,9.803046228421845,tile-images/22430494_287130658446758_1456439151128739840_n.png
125,45.208199282683566,3.5983453455010066,13.454711819760421,tile-images/22639164_125039084828596_5001082330601750528_n.png
126,46.3010818790341,1.0669545799914248,0.7055123493445692,tile-images/22708808_137477946899561_1436409120172277760_n.png
127,57.68791481164253,4.898010102686365,9.051061824053463,tile-images/22793694_369389263505560_6202190525001367552_n.png
128,28.310286122151897,5.580505208433571,10.172928453296198,tile-images/23421131_1697245357006020_3478293261964017664_n.png
129,34.017108100600986,2.7688746217841413,7.23597404490854,tile-images/24327419_376779279402069_106668854280716288_n.png
130,16.80309204623266,10.986089577958806,-16.44997205336502,tile-images/25022792_351286945338761_2319600717175717888_n.png
131,48.700425476582474,-0.5273991191085426,0.45549085226981106,tile-images/25036502_877831489044730_8855758265502400512_n.png
132,50.784559116372606,-0.42694415831217536,-21.577701071290775,tile-images/26152963_208115736420548_2691267451596832768_n.png
133,28.928267259629937,1.9120063876449283,9.470982960427207,tile-images/26153052_410635849366010_2639258417004281856_n.png
134,57.702021718885355,1.7695706764451793,8.577838538980918,tile-images/26272644_140203506785492_7119951274388226048_n.png
135,38.693201862924,-3.2267915598889076,-2.1722905248165256,tile-images/26863303_573806669633595_6473871657722183680_n.png
136,35.651465895569416,3.891092805146443,8.720190344555341,tile-images/26866131_257281828143181_1422418521903595520_n.png
137,57.57763670588296,4.19264338921662,24.997264897208588,tile-images/26866409_413077919148583_2654299469784285184_n.png
138,33.396253591067556,4.202514191731184,2.7605643187522686,tile-images/26867799_1600055240083651_2194497107346325504_n.png
139,34.90969445057194,2.082838449120434,3.0273012531311396,tile-images/27881529_796941660489618_675076087637606400_n.png
140,46.17669631958657,17.989944494547306,7.653453719231699,tile-images/27891946_1831510050485701_664117109214674944_n.png
141,51.767613844433,-3.5752547000801735,-0.055282111583608184,tile-images/28151975_339801523188336_6292647398158106624_n.png
142,55.42894933012998,-10.17503781127117,-0.27180709122274604,tile-images/28153680_537046753361213_8747553084240035840_n.png
143,52.09309839649988,0.6835460779649278,1.5030717619228784,tile-images/28158248_1207144549420153_9112733211158380544_n.png
144,13.381560753582102,5.507518512965497,3.3559545846925234,tile-images/28428911_2317288801622605_2695948884345094144_n.png
145,15.026470977174213,3.704499578728644,1.0283996840471215,tile-images/28430323_1685422728185107_1557653405533470720_n.png
146,20.265342010896024,0.9221910357869447,2.4319319793028535,tile-images/28753046_433481313747471_7223151620454875136_n.png
147,61.457371912110986,0.09234964832874142,-3.3040125209043754,tile-images/28763506_360346081115664_4058549408147439616_n.png
148,33.262442810296406,8.210469260960794,2.7788288398999037,tile-images/28765514_154661865233440_2404474034063409152_n.png
149,26.14486695546871,6.7325248276228535,-0.09449641192056248,tile-images/29088468_2106638802685450_8430675048590737408_n.png
150,37.37831813597282,4.272089432780099,3.142332983548723,tile-images/29737151_169059427128988_1467973629399531520_n.png
151,35.035274445192165,4.438327832336848,2.2571243267101577,tile-images/29737235_1966892993627275_6167046783303155712_n.png
152,30.23697550873818,-0.13556404884347273,4.021390681417394,tile-images/30076433_140710733435170_4087841308444459008_n.png
153,53.037433974963704,1.5923159631009023,8.762061929415772,tile-images/30076623_435267060247688_1185981538626437120_n.png
154,38.037278037185246,5.16462795088305,7.8791318094394045,tile-images/30079464_435691103535567_2761379614428233728_n.png
155,55.798461336335,-5.847453208975292,11.464418546246156,tile-images/30593545_401088893694007_5867648753447469056_n.png
156,52.476849482885356,7.298022162114292,14.440309137506247,tile-images/30601886_797441407133055_7090413242400374784_n.png
157,54.05162895455303,9.127440131678147,11.997357750386104,tile-images/30602233_175300876455361_9055002700306972672_n.png
158,31.60083290199414,-0.4405219600794814,0.9803273350176673,tile-images/30947214_1642135345907847_1260350473609674752_n.png
159,88.65279294894643,8.629838399332678,2.774506303573676,tile-images/31165832_558491121290347_1673432246226255872_n.png
160,28.318138206798587,-2.0300139530501617,20.688678038162784,tile-images/31384620_906303489549952_4827515684193828864_n.png
161,41.44530836429474,-0.39332780353352603,12.825074119256003,tile-images/31428059_186836201965780_8770474585964412928_n.png
162,45.5740044706186,1.5251836277505828,7.931966694262174,tile-images/31493309_1953060861673808_3486751018937483264_n.png
163,59.45624271158489,9.173787059835467,5.324423155056535,tile-images/31846899_440644676387778_5538970574325284864_n.png
164,43.078532532506635,14.62863216237803,3.5252859502969742,tile-images/31920873_172068406791284_7323199593670246400_n.png
165,27.11517006725943,-1.9981042910690683,20.066822958370906,tile-images/32070114_177313629642708_3862172744481243136_n.png
166,31.603822208886722,6.96959478964985,6.247437074297729,tile-images/33124067_231667307416852_8385680769334378496_n.png
167,44.33108591229584,6.031926131615386,9.379168651085235,tile-images/33155901_1692742274172204_8542666007301324800_n.png
168,49.664409631436335,9.804693216995195,13.938713662747766,tile-images/33546031_1917812511597196_7751512973880852480_n.png
169,48.841737725557984,0.6416756370093362,-12.803838457873804,tile-images/34392244_228729644381989_483354893642366976_n.png
170,60.53291968414818,-8.004505607989563,20.99278833494176,tile-images/34448494_482173202219885_5132530350156677120_n.png
171,48.11477456548836,3.1624062099525463,-7.511045573341449,tile-images/34674047_1907735882622197_5428457458026676224_n.png
172,45.41680606677164,-2.3980898775653383,-3.2619493582604537,tile-images/35529605_618451428511561_8648058208323108864_n.png
173,59.2468225479334,0.46251465416024035,-5.491391567744623,tile-images/35616523_274702466603972_8865097654707683328_n.png
174,62.162416980783874,-10.466533176349321,8.034127540600052,tile-images/36160427_1511316235640218_450903855920578560_n.png
175,45.48993750600972,1.8149525862771911,0.8019152073175155,tile-images/36582296_459559244455509_5026959688948776960_n.png
176,57.424923372209804,-10.764092325211637,1.5623062101307699,tile-images/36765456_246399195967878_7267495121971576832_n.png
177,22.335917323170648,11.899575881567685,5.653913431158742,tile-images/36787976_423213004851443_4817552820355989504_n.png
178,43.73760924318103,-2.114746257505355,10.40405434982541,tile-images/36808116_2021340271512390_223933543204519936_n.png
179,42.30911634636707,3.300018348195812,-1.1067173036921196,tile-images/36838553_1815955741827984_4203034676375322624_n.png
180,36.79503589841172,0.5118126999280966,1.7472363014202714,tile-images/36908283_2109700065954216_2492848114369560576_n.png
181,53.48421071167899,-4.06554839470945,-20.098508277425655,tile-images/37077296_1796283253785791_828396541680025600_n.png
182,56.665021710072494,1.169732448963263,9.521306372834495,tile-images/37339173_2170186589884702_4469168373502050304_n.png
183,44.648197076100075,-0.2875106054143768,-3.9443336769924766,tile-images/37355714_256628834938391_2064882119703789568_n.png
184,55.662132811868105,-0.1427352390549946,10.486054517807217,tile-images/37907722_1816268475133640_5197234943003983872_n.png
185,34.59525931249318,5.151262748188028,10.765083515347447,tile-images/38220207_305272750242445_8507116683251417088_n.png
186,38.59534920106466,3.1349147195842395,6.195602147077859,tile-images/38422955_210744553121270_5105844507165851648_n.png
187,46.02116440746126,1.8923428386131227,0.24280595845991343,tile-images/38678725_277911056143429_8606596771595943936_n.png
188,41.28197815517078,0.5544670771937389,-9.834975115371712,tile-images/39062498_330419397697000_3125763527424344064_n.png
189,42.9187483197116,5.204418518917206,10.23027230397961,tile-images/39226046_2102474766680518_2010402684347088896_n.png
190,51.54930336330897,5.78341834705703,13.302798508186351,tile-images/39344349_514562495636208_1466866129132584960_n.png
191,43.68776546562818,3.830903025360152,9.22906943475482,tile-images/39397349_969210316537666_3054365365485174784_n.png
192,53.07761941077496,6.075021795203615,11.054345920524215,tile-images/39987774_318204795601531_3313794631547748352_n.png
193,34.89492182584436,9.642309311519215,5.577538240378058,tile-images/40661552_476606679506490_2327032463749662549_n.png
194,48.62134008419767,3.5733379560997425,2.165713115660739,tile-images/40985342_540419119751044_5052383866872141424_n.png
195,42.961204336132084,-1.406795354885408,4.107054016882388,tile-images/41040590_275559933167655_4019006263806294830_n.png
196,53.78166507070792,-6.095834917945378,18.99726446215701,tile-images/41760364_251565898758704_6414087019251504684_n.png
197,67.3801270658531,3.8768008974883332,3.4910341474760425,tile-images/42330744_2079420075449800_6061759120207256651_n.png
198,41.45197089321115,2.3542102187491323,3.686144983834006,tile-images/42949592_2213150335674617_2457019004528904285_n.png
199,38.703967832905754,-14.624109562373631,22.650311153519862,tile-images/43322528_1891909427558497_3218214542348436292_n.png
200,36.42587962647085,12.210386261382949,-2.429948123913079,tile-images/43496157_688674891504806_7523431462991886593_n.png
201,44.46102167600201,7.548447221405711,-3.9884844004509876,tile-images/44692927_2155790241111741_5420450444540720774_n.png
